Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Balanced Growth,Listed Equity,,TCL Technology Group Corp,106055.7048,118039.6092,0.0000017,,,CNE000001GL8
31/12/2024,Balanced Growth,Listed Equity,,TCL Zhonghuan Renewable Energy Technology Co Ltd,17761.30259,34859.74687,0.0000005,,,CNE1000000B8
31/12/2024,Balanced Growth,Listed Equity,,T&D Holdings Inc,43887.33466,1310454.822,0.00001891,,,JP3539220008
31/12/2024,Balanced Growth,Listed Equity,,TDK Corp,100096.8808,2131950.183,0.00003076,,,JP3538800008
31/12/2024,Balanced Growth,Listed Equity,,Tech Mahindra Ltd,31995.83523,1029873.433,0.00001486,,,INE669C01036
31/12/2024,Balanced Growth,Listed Equity,,Technology One Ltd,2336012.85,73140562.34,0.00105536,,,AU000000TNE8
31/12/2024,Balanced Growth,Listed Equity,,Techtronic Industries Co Ltd,83129.82553,1771651.424,0.00002556,,,HK0669013440
31/12/2024,Balanced Growth,Listed Equity,,Teck Resources Ltd,24576.2728,1608496.69,0.00002321,,,CA8787422044
31/12/2024,Balanced Growth,Listed Equity,,TE Connectivity PLC,90130.86273,20812419.36,0.00030031,,,IE000IVNQZ81
31/12/2024,Balanced Growth,Listed Equity,,Tele2 AB,36073.76136,576081.6929,0.00000831,,,SE0005190238
31/12/2024,Balanced Growth,Listed Equity,,Telecom Italia SpA/Milano,695308.8934,286764.1568,0.00000414,,,IT0003497168
31/12/2024,Balanced Growth,Listed Equity,,Teledyne Technologies Inc,9113.025848,6831347.315,0.00009857,,,US8793601050
31/12/2024,Balanced Growth,Listed Equity,,Teleflex Inc,5052.405523,1452357.483,0.00002096,,,US8793691069
31/12/2024,Balanced Growth,Listed Equity,,Telefonaktiebolaget LM Ericsson,1499299.619,19698025.65,0.00028423,,,SE0000108656
31/12/2024,Balanced Growth,Listed Equity,,Telefonica Brasil SA,24913.78321,304630.7094,0.0000044,,,BRVIVTACNOR0
31/12/2024,Balanced Growth,Listed Equity,,Telefonica Brasil SA,424523.3766,5176696.269,0.0000747,,,US87936R2058
31/12/2024,Balanced Growth,Listed Equity,,Telefonica SA,870775.4551,5733576.442,0.00008273,,,ES0178430E18
31/12/2024,Balanced Growth,Listed Equity,,Telekom Malaysia Bhd,54543.86288,131014.1798,0.00000189,,,MYL4863OO006
31/12/2024,Balanced Growth,Listed Equity,,Telenor ASA,53096.5031,958196.4257,0.00001383,,,NO0010063308
31/12/2024,Balanced Growth,Listed Equity,,Teleperformance SE,16231.93927,2256472.051,0.00003256,,,FR0000051807
31/12/2024,Balanced Growth,Listed Equity,,Telia Co AB,243249.4584,1090528.107,0.00001574,,,SE0000667925
31/12/2024,Balanced Growth,Listed Equity,,Telix Pharmaceuticals Ltd,2889949.973,71121668.83,0.00102623,,,AU000000TLX2
31/12/2024,Balanced Growth,Listed Equity,,Telkom Indonesia Persero Tbk PT,241980.7905,6429110.879,0.00009277,,,US7156841063
31/12/2024,Balanced Growth,Listed Equity,,Telkom Indonesia Persero Tbk PT,2909938.85,791345.5466,0.00001142,,,ID1000129000
31/12/2024,Balanced Growth,Listed Equity,,Telstra Group Ltd,64546981.66,258833396.5,0.00373477,,,AU000000TLS2
31/12/2024,Balanced Growth,Listed Equity,,TELUS Corp,67436.81469,1476024.269,0.0000213,,,CA87971M9969
31/12/2024,Balanced Growth,Listed Equity,,TELUS Corp,824.170022,18039.02966,0.00000026,,,CA87971M1032
31/12/2024,Balanced Growth,Listed Equity,,Temenos AG,12056.60088,1377332.432,0.00001987,,,CH0012453913
31/12/2024,Balanced Growth,Listed Equity,,Temple & Webster Group Ltd,2045044.661,26790085.05,0.00038656,,,AU000000TPW5
31/12/2024,Balanced Growth,Listed Equity,,Tenaga Nasional Bhd,168954.9063,911742.4389,0.00001316,,,MYL5347OO009
31/12/2024,Balanced Growth,Listed Equity,,Tenaris SA,56039.12101,1693571.287,0.00002444,,,LU2598331598
31/12/2024,Balanced Growth,Listed Equity,,Tencent Holdings Ltd,1295220.172,112299338.3,0.00162039,,,KYG875721634
31/12/2024,Balanced Growth,Listed Equity,,Tencent Music Entertainment Group,42451.05656,778195.095,0.00001123,,,US88034P1093
31/12/2024,Balanced Growth,Listed Equity,,Teradyne Inc,23239.42369,4726331.639,0.0000682,,,US8807701029
31/12/2024,Balanced Growth,Listed Equity,,Terna - Rete Elettrica Nazionale,163720.7953,2086473.293,0.00003011,,,IT0003242622
31/12/2024,Balanced Growth,Listed Equity,,Ternium SA,70256.811,3299794.985,0.00004761,,,US8808901081
31/12/2024,Balanced Growth,Listed Equity,,Terumo Corp,121781.8223,3832212.861,0.0000553,,,JP3546800008
31/12/2024,Balanced Growth,Listed Equity,,Tesco PLC,4826224.723,35954749.88,0.0005188,,,GB00BLGZ9862
31/12/2024,Balanced Growth,Listed Equity,,Tesla Inc,338716.9886,220927834.4,0.00318782,,,US88160R1014
31/12/2024,Balanced Growth,Listed Equity,,Tetra Tech Inc,107571.3616,6921817.08,0.00009988,,,US88162G1031
31/12/2024,Balanced Growth,Listed Equity,,Teva Pharmaceutical Industries Ltd,101756.6725,3622251.575,0.00005227,,,US8816242098
31/12/2024,Balanced Growth,Listed Equity,,Texas Instruments Inc,119787.9927,36277875.33,0.00052346,,,US8825081040
31/12/2024,Balanced Growth,Listed Equity,,Texas Pacific Land Corp,7648.286507,13661792.69,0.00019713,,,US88262P1021
31/12/2024,Balanced Growth,Listed Equity,,Textron Inc,54272.4807,6704840.583,0.00009675,,,US8832031012
31/12/2024,Balanced Growth,Listed Equity,,TFI International Inc,3629.76877,791775.8255,0.00001142,,,CA87241L1094
31/12/2024,Balanced Growth,Listed Equity,,Thai Oil PCL,73052.19691,97760.85943,0.00000141,,,TH0796010R11
31/12/2024,Balanced Growth,Listed Equity,,Thales SA,99094.87889,22978681.17,0.00033156,,,FR0000121329
31/12/2024,Balanced Growth,Listed Equity,,The Campbell's Company,15162.72587,1025623.772,0.0000148,,,US1344291091
31/12/2024,Balanced Growth,Listed Equity,,Thermax Ltd,2404.482062,183246.8379,0.00000264,,,INE152A01029
31/12/2024,Balanced Growth,Listed Equity,,Thermo Fisher Scientific Inc,41742.61426,35073504.34,0.00050608,,,US8835561023
31/12/2024,Balanced Growth,Listed Equity,,Thomson Reuters Corp,20984.48595,5439467.433,0.00007849,,,CA8849038085
31/12/2024,Balanced Growth,Listed Equity,,Tianqi Lithium Corp,4174.109327,30479.19999,0.00000044,,,CNE100000T32
31/12/2024,Balanced Growth,Listed Equity,,Tianshui Huatian Technology Co Ltd,7966.167753,20464.79232,0.0000003,,,CNE100000825
31/12/2024,Balanced Growth,Listed Equity,,TIM SA/Brazil,50351.87032,190612.2428,0.00000275,,,BRTIMSACNOR5
31/12/2024,Balanced Growth,Listed Equity,,TIM SA/Brazil,88824.01784,1687104.011,0.00002434,,,US88706T1088
31/12/2024,Balanced Growth,Listed Equity,,Tingyi Cayman Islands Holding Corp,3843809.225,8087976.484,0.0001167,,,KYG8878S1030
31/12/2024,Balanced Growth,Listed Equity,,TIS Inc,29542.60524,1134576.693,0.00001637,,,JP3104890003
31/12/2024,Balanced Growth,Listed Equity,,Titan Co Ltd,442883.7829,27180305.42,0.00039219,,,INE280A01028
31/12/2024,Balanced Growth,Listed Equity,,TJX Cos Inc/The,224644.4265,43833147.31,0.00063248,,,US8725401090
31/12/2024,Balanced Growth,Listed Equity,,TMBThanachart Bank PCL,1406516.333,123928.4524,0.00000179,,,TH0068010R15
31/12/2024,Balanced Growth,Listed Equity,,T-Mobile US Inc,57473.81887,20489697.23,0.00029565,,,US8725901040
31/12/2024,Balanced Growth,Listed Equity,,TMX Group Ltd,10463.91003,520338.8125,0.00000751,,,CA87262K1057
31/12/2024,Balanced Growth,Listed Equity,,Toast Inc,110716.7623,6518010.152,0.00009405,,,US8887871080
31/12/2024,Balanced Growth,Listed Equity,,Toho Co Ltd/Tokyo,4552.552163,287921.6984,0.00000415,,,JP3598600009
31/12/2024,Balanced Growth,Listed Equity,,Tokio Marine Holdings Inc,283279.9148,16675572.82,0.00024062,,,JP3910660004
31/12/2024,Balanced Growth,Listed Equity,,Tokyo Electric Power Co Holdings Inc,130898.9678,638986.6755,0.00000922,,,JP3585800000
31/12/2024,Balanced Growth,Listed Equity,,Tokyo Electron Ltd,40250.52149,10004135.65,0.00014435,,,JP3571400005
31/12/2024,Balanced Growth,Listed Equity,,Tokyo Gas Co Ltd,19959.08101,896363.0531,0.00001293,,,JP3573000001
31/12/2024,Balanced Growth,Listed Equity,,Tokyu Corp,64292.96874,1115315.895,0.00001609,,,JP3574200006
31/12/2024,Balanced Growth,Listed Equity,,Tongcheng Travel Holdings Ltd,84864.07279,321138.8119,0.00000463,,,KYG8918W1069
31/12/2024,Balanced Growth,Listed Equity,,Tongkun Group Co Ltd,5725.073416,14948.19677,0.00000022,,,CNE1000012X7
31/12/2024,Balanced Growth,Listed Equity,,Tongling Nonferrous Metals Group Co Ltd,16769.59599,11985.35138,0.00000017,,,CNE000000529
31/12/2024,Balanced Growth,Listed Equity,,Tongwei Co Ltd,16070.52413,78622.08451,0.00000113,,,CNE000001GS3
31/12/2024,Balanced Growth,Listed Equity,,TopBuild Corp,9015.580987,4533491.049,0.00006541,,,US89055F1030
31/12/2024,Balanced Growth,Listed Equity,,TOPPAN Holdings Inc,8942.513177,386812.4885,0.00000558,,,JP3629000005
31/12/2024,Balanced Growth,Listed Equity,,Toray Industries Inc,44295.43047,455902.368,0.00000658,,,JP3621000003
31/12/2024,Balanced Growth,Listed Equity,,Toro Co/The,17326.38542,2241530.273,0.00003234,,,US8910921084
31/12/2024,Balanced Growth,Listed Equity,,Toromont Industries Ltd,5472.217507,698359.7315,0.00001008,,,CA8911021050
31/12/2024,Balanced Growth,Listed Equity,,Toronto-Dominion Bank/The,122287.984,10509936.88,0.00015165,,,CA8911605092
31/12/2024,Balanced Growth,Listed Equity,,Torrent Pharmaceuticals Ltd,6033.965635,382480.2707,0.00000552,,,INE685A01028
31/12/2024,Balanced Growth,Listed Equity,,Torrent Power Ltd,9709.783041,272191.2713,0.00000393,,,INE813H01021
31/12/2024,Balanced Growth,Listed Equity,,TotalEnergies SE,468455.8157,41813820.62,0.00060334,,,FR0000120271
31/12/2024,Balanced Growth,Listed Equity,,TOTO Ltd,11543.16171,451379.0592,0.00000651,,,JP3596200000
31/12/2024,Balanced Growth,Listed Equity,,TOTVS SA,31176.16651,218028.4269,0.00000315,,,BRTOTSACNOR8
31/12/2024,Balanced Growth,Listed Equity,,Tourmaline Oil Corp,22869.27691,1708398.902,0.00002465,,,CA89156V1067
31/12/2024,Balanced Growth,Listed Equity,,Toyota Industries Corp,5467.63613,722888.5768,0.00001043,,,JP3634600005
31/12/2024,Balanced Growth,Listed Equity,,Toyota Motor Corp,795600.9852,25722667.23,0.00037116,,,JP3633400001
31/12/2024,Balanced Growth,Listed Equity,,Toyota Tsusho Corp,52518.99081,1526362.711,0.00002202,,,JP3635000007
31/12/2024,Balanced Growth,Listed Equity,,TPG Telecom Ltd,3173751.776,14250145.47,0.00020562,,,AU0000090128
31/12/2024,Balanced Growth,Listed Equity,,Tractor Supply Co,68340.8918,5856686.937,0.00008451,,,US8923561067
31/12/2024,Balanced Growth,Listed Equity,,Trade Desk Inc/The,222191.588,42177464.81,0.00060859,,,US88339J1051
31/12/2024,Balanced Growth,Listed Equity,,Tradeweb Markets Inc,39239.53374,8297245.829,0.00011972,,,US8926721064
31/12/2024,Balanced Growth,Listed Equity,,Trane Technologies PLC,58447.43979,34866448.98,0.0005031,,,IE00BK9ZQ967
31/12/2024,Balanced Growth,Listed Equity,,TransDigm Group Inc,7455.278918,15259510.41,0.00022018,,,US8936411003
31/12/2024,Balanced Growth,Listed Equity,,TransUnion,21553.33859,3227343.968,0.00004657,,,US89400J1079
31/12/2024,Balanced Growth,Listed Equity,,Travelers Cos Inc/The,54430.33887,21176975.42,0.00030557,,,US89417E1091
31/12/2024,Balanced Growth,Listed Equity,,TravelSky Technology Ltd,55275.44971,119526.2181,0.00000172,,,CNE1000004J3
31/12/2024,Balanced Growth,Listed Equity,,Treasury Wine Estates Ltd,4449582.829,50413773.45,0.00072743,,,AU000000TWE9
31/12/2024,Balanced Growth,Listed Equity,,Trelleborg AB,10778.11795,596478.4322,0.00000861,,,SE0000114837
31/12/2024,Balanced Growth,Listed Equity,,Trend Micro Inc/Japan,71967.53106,6336177.567,0.00009143,,,JP3637300009
31/12/2024,Balanced Growth,Listed Equity,,Trent Ltd,10806.95936,1452273.012,0.00002096,,,INE849A01020
31/12/2024,Balanced Growth,Listed Equity,,Trimble Inc,35373.5474,4036977.895,0.00005825,,,US8962391004
31/12/2024,Balanced Growth,Listed Equity,,Trina Solar Co Ltd,7581.678227,32377.87918,0.00000047,,,CNE100003ZR0
31/12/2024,Balanced Growth,Listed Equity,,Trip.com Group Ltd,256813.1346,28479027.41,0.00041093,,,US89677Q1076
31/12/2024,Balanced Growth,Listed Equity,,Trip.com Group Ltd,35716.40521,4010135.465,0.00005786,,,KYG9066F1019
31/12/2024,Balanced Growth,Listed Equity,,T Rowe Price Group Inc,38880.0345,7101579.752,0.00010247,,,US74144T1088
31/12/2024,Balanced Growth,Listed Equity,,True Corp PCL,616009.9334,323909.7214,0.00000467,,,THB231010R11
31/12/2024,Balanced Growth,Listed Equity,,Truist Financial Corp,80756.11452,5658080.025,0.00008164,,,US89832Q1094
31/12/2024,Balanced Growth,Listed Equity,,Tryg A/S,215478.8788,7321369.655,0.00010564,,,DK0060636678
31/12/2024,Balanced Growth,Listed Equity,,Tsingtao Brewery Co Ltd,1219.311391,21832.13624,0.00000032,,,CNE0000009Y3
31/12/2024,Balanced Growth,Listed Equity,,Tsingtao Brewery Co Ltd,37808.86896,446518.6079,0.00000644,,,CNE1000004K1
31/12/2024,Balanced Growth,Listed Equity,,Tuas Ltd,2041.156227,12981.7536,0.00000019,,,AU0000089724
31/12/2024,Balanced Growth,Listed Equity,,Tube Investments of India Ltd,6311.968633,425846.5842,0.00000614,,,INE974X01010
31/12/2024,Balanced Growth,Listed Equity,,Turkcell Iletisim Hizmetleri AS,70454.25078,298635.0464,0.00000431,,,TRATCELL91M1
31/12/2024,Balanced Growth,Listed Equity,,Turk Hava Yollari AO,31029.84915,398264.4843,0.00000575,,,TRATHYAO91M5
31/12/2024,Balanced Growth,Listed Equity,,Turkiye Is Bankasi AS,519981.8456,321582.5274,0.00000464,,,TRAISCTR91N2
31/12/2024,Balanced Growth,Listed Equity,,Turkiye Petrol Rafinerileri AS,56095.63984,363577.587,0.00000525,,,TRATUPRS91E8
31/12/2024,Balanced Growth,Listed Equity,,Turkiye Sise ve Cam Fabrikalari AS,81917.4036,155352.8138,0.00000224,,,TRASISEW91Q3
31/12/2024,Balanced Growth,Listed Equity,,TVS Motor Co Ltd,14116.37441,630749.6605,0.0000091,,,INE494B01023
31/12/2024,Balanced Growth,Listed Equity,,Twilio Inc,58124.19041,10146269.08,0.0001464,,,US90138F1021
31/12/2024,Balanced Growth,Listed Equity,,Tyler Technologies Inc,9627.341626,8966341.397,0.00012938,,,US9022521051
31/12/2024,Balanced Growth,Listed Equity,,Tyro Payments Ltd,1133723.741,923984.8531,0.00001333,,,AU0000066508
31/12/2024,Balanced Growth,Listed Equity,,Tyson Foods Inc,21216.00909,1968259,0.0000284,,,US9024941034
31/12/2024,Balanced Growth,Listed Equity,,Uber Technologies Inc,205135.3121,19985079.59,0.00028837,,,US90353T1007
31/12/2024,Balanced Growth,Listed Equity,,Ubisoft Entertainment SA,66347.77835,1459170.877,0.00002105,,,FR0000054470
31/12/2024,Balanced Growth,Listed Equity,,UBS Group AG,705939.4302,34887766.82,0.0005034,,,CH0244767585
31/12/2024,Balanced Growth,Listed Equity,,UCB SA,25657.42804,8247465.68,0.000119,,,BE0003739530
31/12/2024,Balanced Growth,Listed Equity,,U-Haul Holding Co,13038.36549,1348796.424,0.00001946,,,US0235865062
31/12/2024,Balanced Growth,Listed Equity,,UL Solutions Inc,68292.74165,5501804.009,0.00007939,,,US9037311076
31/12/2024,Balanced Growth,Listed Equity,,Ulta Beauty Inc,7611.036748,5346472.134,0.00007715,,,US90384S3031
31/12/2024,Balanced Growth,Listed Equity,,Ultrapar Participacoes SA,43077.45856,178841.0432,0.00000258,,,BRUGPAACNOR8
31/12/2024,Balanced Growth,Listed Equity,,UltraTech Cement Ltd,48734.91358,10505293.47,0.00015158,,,INE481G01011
31/12/2024,Balanced Growth,Listed Equity,,Unibail-Rodamco-Westfield,10315.34258,62098.36235,0.0000009,,,AU0000009771
31/12/2024,Balanced Growth,Listed Equity,,Unicharm Corp,62378.61334,834978.7379,0.00001205,,,JP3951600000
31/12/2024,Balanced Growth,Listed Equity,,UniCredit SpA,496394.0276,31983295.4,0.00046149,,,IT0005239360
31/12/2024,Balanced Growth,Listed Equity,,Unigroup Guoxin Microelectronics Co Ltd,4437.480588,63204.16835,0.00000091,,,CNE000001M14
31/12/2024,Balanced Growth,Listed Equity,,Unilever Indonesia Tbk PT,1670494.798,315987.2052,0.00000456,,,ID1000095706
31/12/2024,Balanced Growth,Listed Equity,,Unilever PLC,753205.5474,69273668.9,0.00099957,,,GB00B10RZP78
31/12/2024,Balanced Growth,Listed Equity,,Unimicron Technology Corp,81634.63686,567060.0005,0.00000818,,,TW0003037008
31/12/2024,Balanced Growth,Listed Equity,,Union Bank of India Ltd,85950.07281,195175.3531,0.00000282,,,INE692A01016
31/12/2024,Balanced Growth,Listed Equity,,Union Pacific Corp,44573.08916,16416776.63,0.00023688,,,US9078181081
31/12/2024,Balanced Growth,Listed Equity,,Uni-President Enterprises Corp,284616.2967,1134341.236,0.00001637,,,TW0001216000
31/12/2024,Balanced Growth,Listed Equity,,Unisplendour Corp Ltd,10193.44323,62771.11771,0.00000091,,,CNE0000010T1
31/12/2024,Balanced Growth,Listed Equity,,United Airlines Holdings Inc,233348.6884,36595586.93,0.00052805,,,US9100471096
31/12/2024,Balanced Growth,Listed Equity,,UnitedHealth Group Inc,222072.4127,181438344,0.00261802,,,US91324P1021
31/12/2024,Balanced Growth,Listed Equity,,United Microelectronics Corp,2227607.629,4724406.8,0.00006817,,,TW0002303005
31/12/2024,Balanced Growth,Listed Equity,,United Overseas Bank Ltd,794696.3191,34181599.69,0.00049321,,,SG1M31001969
31/12/2024,Balanced Growth,Listed Equity,,United Parcel Service Inc,67251.59769,13696885.19,0.00019764,,,US9113121068
31/12/2024,Balanced Growth,Listed Equity,,United Rentals Inc,8244.325868,9380009.552,0.00013535,,,US9113631090
31/12/2024,Balanced Growth,Listed Equity,,United Spirits Ltd,17289.83552,530181.9544,0.00000765,,,INE854D01024
31/12/2024,Balanced Growth,Listed Equity,,United Therapeutics Corp,7847.935438,4472366.22,0.00006453,,,US91307C1027
31/12/2024,Balanced Growth,Listed Equity,,United Utilities Group PLC,137349.3,2921344.283,0.00004215,,,GB00B39J2M42
31/12/2024,Balanced Growth,Listed Equity,,Universal Health Services Inc,18417.48023,5337098.122,0.00007701,,,US9139031002
31/12/2024,Balanced Growth,Listed Equity,,Universal Music Group NV,50534.79341,2089262.334,0.00003015,,,NL0015000IY2
31/12/2024,Balanced Growth,Listed Equity,,Universal Robina Corp,37676.72197,83107.14262,0.0000012,,,PHY9297P1004
31/12/2024,Balanced Growth,Listed Equity,,Universal Store Holdings Ltd,112456.4357,964876.218,0.00001392,,,AU0000113565
31/12/2024,Balanced Growth,Listed Equity,,UPL Ltd,500961.8192,4734812.869,0.00006832,,,INE628A01036
31/12/2024,Balanced Growth,Listed Equity,,UPM-Kymmene Oyj,25622.05058,1138140.739,0.00001642,,,FI0009005987
31/12/2024,Balanced Growth,Listed Equity,,US Bancorp,157741.8727,12185728.45,0.00017583,,,US9029733048
31/12/2024,Balanced Growth,Listed Equity,,Valeo SE,92960.03602,1447748.974,0.00002089,,,FR0013176526
31/12/2024,Balanced Growth,Listed Equity,,Valero Energy Corp,47029.9939,9311809.657,0.00013436,,,US91913Y1001
31/12/2024,Balanced Growth,Listed Equity,,Vale SA,196236.389,2798600.637,0.00004038,,,BRVALEACNOR0
31/12/2024,Balanced Growth,Listed Equity,,Vale SA,415218.8658,5948463.763,0.00008583,,,US91912E1055
31/12/2024,Balanced Growth,Listed Equity,,Vanguard Australian Shares Index ETF,98021.36746,9971713.712,0.00014388,,,AU000000VAS1
31/12/2024,Balanced Growth,Listed Equity,,Vanguard FTSE All-World ex-US ETF,403463.2792,37410687.01,0.00053981,,,US9220427754
31/12/2024,Balanced Growth,Listed Equity,,Vanguard International Semiconductor Corp,58559.46172,288202.6669,0.00000416,,,TW0005347009
31/12/2024,Balanced Growth,Listed Equity,,Varun Beverages Ltd,66949.67348,806435.8619,0.00001164,,,INE200M01039
31/12/2024,Balanced Growth,Listed Equity,,VAT Group AG,1536.380036,938631.9437,0.00001354,,,CH0311864901
31/12/2024,Balanced Growth,Listed Equity,,Vault Minerals Ltd,27811405.03,9177763.66,0.00013243,,,AU0000355588
31/12/2024,Balanced Growth,Listed Equity,,Vedanta Ltd,79766.22147,668809.443,0.00000965,,,INE205A01025
31/12/2024,Balanced Growth,Listed Equity,,Veeva Systems Inc,63826.45937,21674090.42,0.00031274,,,US9224751084
31/12/2024,Balanced Growth,Listed Equity,,Ventia Services Group Pty Ltd,2968458.587,10686450.91,0.0001542,,,AU0000184459
31/12/2024,Balanced Growth,Listed Equity,,Veolia Environnement SA,27620.29664,1252310.06,0.00001807,,,FR0000124141
31/12/2024,Balanced Growth,Listed Equity,,Veralto Corp,82845.41375,13628047.15,0.00019664,,,US92338C1036
31/12/2024,Balanced Growth,Listed Equity,,Verbund AG,8764.650992,1026092.902,0.00001481,,,AT0000746409
31/12/2024,Balanced Growth,Listed Equity,,VeriSign Inc,19462.89269,6505758.329,0.00009387,,,US92343E1029
31/12/2024,Balanced Growth,Listed Equity,,Verisk Analytics Inc,35480.07408,15783375.28,0.00022774,,,US92345Y1064
31/12/2024,Balanced Growth,Listed Equity,,Verizon Communications Inc,598814.1539,38676537.22,0.00055807,,,US92343V1044
31/12/2024,Balanced Growth,Listed Equity,,Vertex Pharmaceuticals Inc,38066.60031,24758814.41,0.00035725,,,US92532F1003
31/12/2024,Balanced Growth,Listed Equity,,Vertiv Holdings Co,72794.06137,13357237.05,0.00019273,,,US92537N1081
